Area,Area.1,Area.2,Price,Change,Equi to US$,Price Chart,date
South China,Guangdong,Huangpu,15000.0,0.0,2121,,2023-05-29
South China,Guangxi,Fangcheng,15000.0,0.0,2121,,2023-05-29
South China,Guangxi,Nanning,15000.0,0.0,2121,,2023-05-29
Southwest China,Sichuan,Chengdu,15100.0,0.0,2135,,2023-05-29
Southwest China,Yunnan,Kunming,15500.0,0.0,2192,,2023-05-29
Northeast China,Heilongjiang,Harbin,15200.0,0.0,2145,,2023-05-30
Northeast China,Jilin,Changchun,15150.0,0.0,2138,,2023-05-30
Northeast China,Liaoning,Shengyang,15100.0,0.0,2131,,2023-05-30
Northeast China,Liaoning,Dalian,15000.0,0.0,2117,,2023-05-30
North China,Hebei,Shijiazhuang,15200.0,0.0,2145,,2023-05-30
North China,Henan,Zhengzhou,15000.0,0.0,2117,,2023-05-30
North China,Shandong,Qingdao,15000.0,0.0,2117,,2023-05-30
North China,Tianjin,Tianjin,15200.0,0.0,2145,,2023-05-30
Central China,Hubei,Wuhan,15000.0,0.0,2117,,2023-05-30
Central China,Jiangxi,Nanchang,15000.0,0.0,2117,,2023-05-30
East China,Anhui,Hefei,15000.0,0.0,2117,,2023-05-30
East China,Jiangsu,Nanjing,15000.0,0.0,2117,,2023-05-30
East China,Shanghai,Shanghai,15000.0,0.0,2117,,2023-05-30
East China,Zhejiang,Ningbo,15000.0,0.0,2117,,2023-05-30
Northwest China,Gansu,Lanzhou,15500.0,0.0,2188,,2023-05-30
Northwest China,Xinjiang,Urumqi,15600.0,0.0,2202,,2023-05-30
South China,Fujian,FUzhou,15000.0,0.0,2117,,2023-05-30
South China,Guangdong,Zhanjiang,15000.0,0.0,2117,,2023-05-30
South China,Guangdong,Huangpu,15000.0,0.0,2117,,2023-05-30
South China,Guangxi,Fangcheng,15000.0,0.0,2117,,2023-05-30
South China,Guangxi,Nanning,15000.0,0.0,2117,,2023-05-30
Southwest China,Sichuan,Chengdu,15100.0,0.0,2131,,2023-05-30
Southwest China,Yunnan,Kunming,15500.0,0.0,2188,,2023-05-30
Northeast China,Heilongjiang,Harbin,15200.0,0.0,2144,,2023-05-31
Northeast China,Jilin,Changchun,15150.0,0.0,2137,,2023-05-31
Northeast China,Liaoning,Shengyang,15100.0,0.0,2130,,2023-05-31
Northeast China,Liaoning,Dalian,15000.0,0.0,2115,,2023-05-31
North China,Hebei,Shijiazhuang,15200.0,0.0,2144,,2023-05-31
North China,Henan,Zhengzhou,15000.0,0.0,2115,,2023-05-31
North China,Shandong,Qingdao,15000.0,0.0,2115,,2023-05-31
North China,Tianjin,Tianjin,15200.0,0.0,2144,,2023-05-31
Central China,Hubei,Wuhan,15000.0,0.0,2115,,2023-05-31
Central China,Jiangxi,Nanchang,15000.0,0.0,2115,,2023-05-31
East China,Anhui,Hefei,15000.0,0.0,2115,,2023-05-31
East China,Jiangsu,Nanjing,15000.0,0.0,2115,,2023-05-31
East China,Shanghai,Shanghai,15000.0,0.0,2115,,2023-05-31
East China,Zhejiang,Ningbo,15000.0,0.0,2115,,2023-05-31
Northwest China,Gansu,Lanzhou,15500.0,0.0,2186,,2023-05-31
Northwest China,Xinjiang,Urumqi,15600.0,0.0,2200,,2023-05-31
South China,Fujian,FUzhou,15000.0,0.0,2115,,2023-05-31
South China,Guangdong,Zhanjiang,15000.0,0.0,2115,,2023-05-31
South China,Guangdong,Huangpu,15000.0,0.0,2115,,2023-05-31
South China,Guangxi,Fangcheng,15000.0,0.0,2115,,2023-05-31
South China,Guangxi,Nanning,15000.0,0.0,2115,,2023-05-31
Southwest China,Sichuan,Chengdu,15100.0,0.0,2130,,2023-05-31
Southwest China,Yunnan,Kunming,15500.0,0.0,2186,,2023-05-31
Northeast China,Heilongjiang,Harbin,15200.0,0.0,2135,,2023-06-01
Northeast China,Jilin,Changchun,15150.0,0.0,2128,,2023-06-01
Northeast China,Liaoning,Shengyang,15100.0,0.0,2121,,2023-06-01
Northeast China,Liaoning,Dalian,15000.0,0.0,2107,,2023-06-01
North China,Hebei,Shijiazhuang,15200.0,0.0,2135,,2023-06-01
North China,Henan,Zhengzhou,15000.0,0.0,2107,,2023-06-01
North China,Shandong,Qingdao,15000.0,0.0,2107,,2023-06-01
North China,Tianjin,Tianjin,15200.0,0.0,2135,,2023-06-01
Central China,Hubei,Wuhan,15000.0,0.0,2107,,2023-06-01
Central China,Jiangxi,Nanchang,15000.0,0.0,2107,,2023-06-01
East China,Anhui,Hefei,15000.0,0.0,2107,,2023-06-01
East China,Jiangsu,Nanjing,15000.0,0.0,2107,,2023-06-01
East China,Shanghai,Shanghai,15000.0,0.0,2107,,2023-06-01
East China,Zhejiang,Ningbo,15000.0,0.0,2107,,2023-06-01
Northwest China,Gansu,Lanzhou,15500.0,0.0,2177,,2023-06-01
Northwest China,Xinjiang,Urumqi,15600.0,0.0,2191,,2023-06-01
South China,Fujian,FUzhou,15000.0,0.0,2107,,2023-06-01
South China,Guangdong,Zhanjiang,15000.0,0.0,2107,,2023-06-01
South China,Guangdong,Huangpu,15000.0,0.0,2107,,2023-06-01
South China,Guangxi,Fangcheng,15000.0,0.0,2107,,2023-06-01
South China,Guangxi,Nanning,15000.0,0.0,2107,,2023-06-01
Southwest China,Sichuan,Chengdu,15100.0,0.0,2121,,2023-06-01
Southwest China,Yunnan,Kunming,15500.0,0.0,2177,,2023-06-01
Northeast China,Heilongjiang,Harbin,15200.0,0.0,2139,,2023-06-02
Northeast China,Jilin,Changchun,15150.0,0.0,2132,,2023-06-02
Northeast China,Liaoning,Shengyang,15100.0,0.0,2125,,2023-06-02
Northeast China,Liaoning,Dalian,15000.0,0.0,2111,,2023-06-02
North China,Hebei,Shijiazhuang,15200.0,0.0,2139,,2023-06-02
North China,Henan,Zhengzhou,15000.0,0.0,2111,,2023-06-02
North China,Shandong,Qingdao,15000.0,0.0,2111,,2023-06-02
North China,Tianjin,Tianjin,15200.0,0.0,2139,,2023-06-02
Central China,Hubei,Wuhan,15000.0,0.0,2111,,2023-06-02
Central China,Jiangxi,Nanchang,15000.0,0.0,2111,,2023-06-02
East China,Anhui,Hefei,15000.0,0.0,2111,,2023-06-02
East China,Jiangsu,Nanjing,15000.0,0.0,2111,,2023-06-02
East China,Shanghai,Shanghai,15000.0,0.0,2111,,2023-06-02
East China,Zhejiang,Ningbo,15000.0,0.0,2111,,2023-06-02
Northwest China,Gansu,Lanzhou,15500.0,0.0,2182,,2023-06-02
Northwest China,Xinjiang,Urumqi,15600.0,0.0,2196,,2023-06-02
South China,Fujian,FUzhou,15000.0,0.0,2111,,2023-06-02
South China,Guangdong,Zhanjiang,15000.0,0.0,2111,,2023-06-02
South China,Guangdong,Huangpu,15000.0,0.0,2111,,2023-06-02
South China,Guangxi,Fangcheng,15000.0,0.0,2111,,2023-06-02
South China,Guangxi,Nanning,15000.0,0.0,2111,,2023-06-02
Southwest China,Sichuan,Chengdu,15100.0,0.0,2125,,2023-06-02
Southwest China,Yunnan,Kunming,15500.0,0.0,2182,,2023-06-02
Northeast China,Heilongjiang,Harbin,15200.0,0.0,2138,,2023-06-05
Northeast China,Jilin,Changchun,15150.0,0.0,2131,,2023-06-05
Northeast China,Liaoning,Shengyang,15100.0,0.0,2124,,2023-06-05
Northeast China,Liaoning,Dalian,15000.0,0.0,2110,,2023-06-05
North China,Hebei,Shijiazhuang,15200.0,0.0,2138,,2023-06-05
North China,Henan,Zhengzhou,15000.0,0.0,2110,,2023-06-05
North China,Shandong,Qingdao,15000.0,0.0,2110,,2023-06-05
North China,Tianjin,Tianjin,15200.0,0.0,2138,,2023-06-05
Central China,Hubei,Wuhan,15000.0,0.0,2110,,2023-06-05
Central China,Jiangxi,Nanchang,15000.0,0.0,2110,,2023-06-05
East China,Anhui,Hefei,15000.0,0.0,2110,,2023-06-05
East China,Jiangsu,Nanjing,15000.0,0.0,2110,,2023-06-05
East China,Shanghai,Shanghai,15000.0,0.0,2110,,2023-06-05
East China,Zhejiang,Ningbo,15000.0,0.0,2110,,2023-06-05
Northwest China,Gansu,Lanzhou,15500.0,0.0,2180,,2023-06-05
Northwest China,Xinjiang,Urumqi,15600.0,0.0,2194,,2023-06-05
South China,Fujian,FUzhou,15000.0,0.0,2110,,2023-06-05
South China,Guangdong,Zhanjiang,15000.0,0.0,2110,,2023-06-05
South China,Guangdong,Huangpu,15000.0,0.0,2110,,2023-06-05
South China,Guangxi,Fangcheng,15000.0,0.0,2110,,2023-06-05
South China,Guangxi,Nanning,15000.0,0.0,2110,,2023-06-05
Southwest China,Sichuan,Chengdu,15100.0,0.0,2124,,2023-06-05
Southwest China,Yunnan,Kunming,15500.0,0.0,2180,,2023-06-05
Northeast China,Heilongjiang,Harbin,15700.0,500.0,2206,,2023-06-06
Northeast China,Jilin,Changchun,15650.0,500.0,2198,,2023-06-06
Northeast China,Liaoning,Shengyang,15600.0,500.0,2191,,2023-06-06
Northeast China,Liaoning,Dalian,15500.0,500.0,2177,,2023-06-06
North China,Hebei,Shijiazhuang,15200.0,0.0,2135,,2023-06-06
North China,Henan,Zhengzhou,15500.0,500.0,2177,,2023-06-06
North China,Shandong,Qingdao,15500.0,500.0,2177,,2023-06-06
North China,Tianjin,Tianjin,15200.0,0.0,2135,,2023-06-06
Central China,Hubei,Wuhan,15500.0,500.0,2177,,2023-06-06
Central China,Jiangxi,Nanchang,15500.0,500.0,2177,,2023-06-06
East China,Anhui,Hefei,15500.0,500.0,2177,,2023-06-06
East China,Jiangsu,Nanjing,15500.0,500.0,2177,,2023-06-06
East China,Shanghai,Shanghai,15500.0,500.0,2177,,2023-06-06
East China,Zhejiang,Ningbo,15500.0,500.0,2177,,2023-06-06
Northwest China,Gansu,Lanzhou,16000.0,500.0,2248,,2023-06-06
Northwest China,Xinjiang,Urumqi,16100.0,500.0,2262,,2023-06-06
South China,Fujian,FUzhou,15500.0,500.0,2177,,2023-06-06
South China,Guangdong,Zhanjiang,15500.0,500.0,2177,,2023-06-06
South China,Guangdong,Huangpu,15500.0,500.0,2177,,2023-06-06
South China,Guangxi,Fangcheng,15500.0,500.0,2177,,2023-06-06
South China,Guangxi,Nanning,15500.0,500.0,2177,,2023-06-06
Southwest China,Sichuan,Chengdu,15600.0,500.0,2191,,2023-06-06
Southwest China,Yunnan,Kunming,16000.0,500.0,2248,,2023-06-06
Northeast China,Heilongjiang,Harbin,15700.0,0.0,2202,,2023-06-07
Northeast China,Jilin,Changchun,15650.0,0.0,2195,,2023-06-07
Northeast China,Liaoning,Shengyang,15600.0,0.0,2188,,2023-06-07
Northeast China,Liaoning,Dalian,15500.0,0.0,2174,,2023-06-07
North China,Hebei,Shijiazhuang,15200.0,0.0,2132,,2023-06-07
North China,Henan,Zhengzhou,15500.0,0.0,2174,,2023-06-07
North China,Shandong,Qingdao,15500.0,0.0,2174,,2023-06-07
North China,Tianjin,Tianjin,15200.0,0.0,2132,,2023-06-07
Central China,Hubei,Wuhan,15500.0,0.0,2174,,2023-06-07
Central China,Jiangxi,Nanchang,15500.0,0.0,2174,,2023-06-07
East China,Anhui,Hefei,15500.0,0.0,2174,,2023-06-07
East China,Jiangsu,Nanjing,15500.0,0.0,2174,,2023-06-07
East China,Shanghai,Shanghai,15500.0,0.0,2174,,2023-06-07
East China,Zhejiang,Ningbo,15500.0,0.0,2174,,2023-06-07
Northwest China,Gansu,Lanzhou,16000.0,0.0,2244,,2023-06-07
Northwest China,Xinjiang,Urumqi,16100.0,0.0,2258,,2023-06-07
South China,Fujian,FUzhou,15500.0,0.0,2174,,2023-06-07
South China,Guangdong,Zhanjiang,15500.0,0.0,2174,,2023-06-07
South China,Guangdong,Huangpu,15500.0,0.0,2174,,2023-06-07
South China,Guangxi,Fangcheng,15500.0,0.0,2174,,2023-06-07
South China,Guangxi,Nanning,15500.0,0.0,2174,,2023-06-07
Southwest China,Sichuan,Chengdu,15600.0,0.0,2188,,2023-06-07
Southwest China,Yunnan,Kunming,16000.0,0.0,2244,,2023-06-07
Northeast China,Heilongjiang,Harbin,15700.0,0.0,2202,,2023-06-08
Northeast China,Jilin,Changchun,15650.0,0.0,2195,,2023-06-08
Northeast China,Liaoning,Shengyang,15600.0,0.0,2188,,2023-06-08
Northeast China,Liaoning,Dalian,15500.0,0.0,2174,,2023-06-08
North China,Hebei,Shijiazhuang,15200.0,0.0,2132,,2023-06-08
North China,Henan,Zhengzhou,15500.0,0.0,2174,,2023-06-08
North China,Shandong,Qingdao,15500.0,0.0,2174,,2023-06-08
North China,Tianjin,Tianjin,15200.0,0.0,2132,,2023-06-08
Central China,Hubei,Wuhan,15500.0,0.0,2174,,2023-06-08
Central China,Jiangxi,Nanchang,15500.0,0.0,2174,,2023-06-08
East China,Anhui,Hefei,15500.0,0.0,2174,,2023-06-08
East China,Jiangsu,Nanjing,15500.0,0.0,2174,,2023-06-08
East China,Shanghai,Shanghai,15500.0,0.0,2174,,2023-06-08
East China,Zhejiang,Ningbo,15500.0,0.0,2174,,2023-06-08
Northwest China,Gansu,Lanzhou,16000.0,0.0,2244,,2023-06-08
Northwest China,Xinjiang,Urumqi,16100.0,0.0,2258,,2023-06-08
South China,Fujian,FUzhou,15500.0,0.0,2174,,2023-06-08
South China,Guangdong,Zhanjiang,15500.0,0.0,2174,,2023-06-08
South China,Guangdong,Huangpu,15500.0,0.0,2174,,2023-06-08
South China,Guangxi,Fangcheng,15500.0,0.0,2174,,2023-06-08
South China,Guangxi,Nanning,15500.0,0.0,2174,,2023-06-08
Southwest China,Sichuan,Chengdu,15600.0,0.0,2188,,2023-06-08
Southwest China,Yunnan,Kunming,16000.0,0.0,2244,,2023-06-08
Northeast China,Heilongjiang,Harbin,15700.0,0.0,2202,,2023-06-09
Northeast China,Jilin,Changchun,15650.0,0.0,2195,,2023-06-09
Northeast China,Liaoning,Shengyang,15600.0,0.0,2188,,2023-06-09
Northeast China,Liaoning,Dalian,15500.0,0.0,2174,,2023-06-09
North China,Hebei,Shijiazhuang,15500.0,300.0,2174,,2023-06-09
North China,Henan,Zhengzhou,15500.0,0.0,2174,,2023-06-09
North China,Shandong,Qingdao,15500.0,0.0,2174,,2023-06-09
North China,Tianjin,Tianjin,15500.0,300.0,2174,,2023-06-09
Central China,Hubei,Wuhan,15500.0,0.0,2174,,2023-06-09
Central China,Jiangxi,Nanchang,15500.0,0.0,2174,,2023-06-09
East China,Anhui,Hefei,15500.0,0.0,2174,,2023-06-09
East China,Jiangsu,Nanjing,15500.0,0.0,2174,,2023-06-09
East China,Shanghai,Shanghai,15500.0,0.0,2174,,2023-06-09
East China,Zhejiang,Ningbo,15500.0,0.0,2174,,2023-06-09
Northwest China,Gansu,Lanzhou,16000.0,0.0,2244,,2023-06-09
Northwest China,Xinjiang,Urumqi,16100.0,0.0,2258,,2023-06-09
South China,Fujian,FUzhou,15500.0,0.0,2174,,2023-06-09
South China,Guangdong,Zhanjiang,15500.0,0.0,2174,,2023-06-09
South China,Guangdong,Huangpu,15500.0,0.0,2174,,2023-06-09
South China,Guangxi,Fangcheng,15500.0,0.0,2174,,2023-06-09
South China,Guangxi,Nanning,15500.0,0.0,2174,,2023-06-09
Southwest China,Sichuan,Chengdu,15600.0,0.0,2188,,2023-06-09
Southwest China,Yunnan,Kunming,16000.0,0.0,2244,,2023-06-09
Northeast China,Heilongjiang,Harbin,16200.0,500.0,2268,,2023-06-12
Northeast China,Jilin,Changchun,16150.0,500.0,2261,,2023-06-12
Northeast China,Liaoning,Shengyang,16100.0,500.0,2254,,2023-06-12
Northeast China,Liaoning,Dalian,16000.0,500.0,2240,,2023-06-12
North China,Hebei,Shijiazhuang,16000.0,500.0,2240,,2023-06-12
North China,Henan,Zhengzhou,16000.0,500.0,2240,,2023-06-12
North China,Shandong,Qingdao,16000.0,500.0,2240,,2023-06-12
North China,Tianjin,Tianjin,16000.0,500.0,2240,,2023-06-12
Central China,Hubei,Wuhan,16000.0,500.0,2240,,2023-06-12
Central China,Jiangxi,Nanchang,16000.0,500.0,2240,,2023-06-12
East China,Anhui,Hefei,16000.0,500.0,2240,,2023-06-12
East China,Jiangsu,Nanjing,16000.0,500.0,2240,,2023-06-12
East China,Shanghai,Shanghai,16000.0,500.0,2240,,2023-06-12
East China,Zhejiang,Ningbo,16000.0,500.0,2240,,2023-06-12
Northwest China,Gansu,Lanzhou,16500.0,500.0,2310,,2023-06-12
Northwest China,Xinjiang,Urumqi,16600.0,500.0,2324,,2023-06-12
South China,Fujian,FUzhou,16000.0,500.0,2240,,2023-06-12
South China,Guangdong,Zhanjiang,16000.0,500.0,2240,,2023-06-12
South China,Guangdong,Huangpu,16000.0,500.0,2240,,2023-06-12
South China,Guangxi,Fangcheng,16000.0,500.0,2240,,2023-06-12
South China,Guangxi,Nanning,16000.0,500.0,2240,,2023-06-12
Southwest China,Sichuan,Chengdu,16100.0,500.0,2254,,2023-06-12
Southwest China,Yunnan,Kunming,16500.0,500.0,2310,,2023-06-12
Northeast China,Heilongjiang,Harbin,16700.0,500.0,2334,,2023-06-13
Northeast China,Jilin,Changchun,16650.0,500.0,2327,,2023-06-13
Northeast China,Liaoning,Shengyang,16600.0,500.0,2320,,2023-06-13
Northeast China,Liaoning,Dalian,16500.0,500.0,2306,,2023-06-13
North China,Hebei,Shijiazhuang,16500.0,500.0,2306,,2023-06-13
North China,Henan,Zhengzhou,16500.0,500.0,2306,,2023-06-13
North China,Shandong,Qingdao,16500.0,500.0,2306,,2023-06-13
North China,Tianjin,Tianjin,16500.0,500.0,2306,,2023-06-13
Central China,Hubei,Wuhan,16500.0,500.0,2306,,2023-06-13
Central China,Jiangxi,Nanchang,16500.0,500.0,2306,,2023-06-13
East China,Anhui,Hefei,16500.0,500.0,2306,,2023-06-13
East China,Jiangsu,Nanjing,16500.0,500.0,2306,,2023-06-13
East China,Shanghai,Shanghai,16500.0,500.0,2306,,2023-06-13
East China,Zhejiang,Ningbo,16500.0,500.0,2306,,2023-06-13
Northwest China,Gansu,Lanzhou,17000.0,500.0,2376,,2023-06-13
Northwest China,Xinjiang,Urumqi,17100.0,500.0,2390,,2023-06-13
South China,Fujian,FUzhou,16500.0,500.0,2306,,2023-06-13
South China,Guangdong,Zhanjiang,16500.0,500.0,2306,,2023-06-13
South China,Guangdong,Huangpu,16500.0,500.0,2306,,2023-06-13
South China,Guangxi,Fangcheng,16500.0,500.0,2306,,2023-06-13
South China,Guangxi,Nanning,16500.0,500.0,2306,,2023-06-13
Southwest China,Sichuan,Chengdu,16600.0,500.0,2320,,2023-06-13
Southwest China,Yunnan,Kunming,17000.0,500.0,2376,,2023-06-13
Northeast China,Heilongjiang,Harbin,16700.0,0.0,2327,,2023-06-14
Northeast China,Jilin,Changchun,16650.0,0.0,2320,,2023-06-14
Northeast China,Liaoning,Shengyang,16600.0,0.0,2313,,2023-06-14
Northeast China,Liaoning,Dalian,16500.0,0.0,2300,,2023-06-14
North China,Hebei,Shijiazhuang,16500.0,0.0,2300,,2023-06-14
North China,Henan,Zhengzhou,16500.0,0.0,2300,,2023-06-14
North China,Shandong,Qingdao,16500.0,0.0,2300,,2023-06-14
North China,Tianjin,Tianjin,16500.0,0.0,2300,,2023-06-14
Central China,Hubei,Wuhan,16500.0,0.0,2300,,2023-06-14
Central China,Jiangxi,Nanchang,16500.0,0.0,2300,,2023-06-14
East China,Anhui,Hefei,16500.0,0.0,2300,,2023-06-14
East China,Jiangsu,Nanjing,16500.0,0.0,2300,,2023-06-14
East China,Shanghai,Shanghai,16500.0,0.0,2300,,2023-06-14
East China,Zhejiang,Ningbo,16500.0,0.0,2300,,2023-06-14
Northwest China,Gansu,Lanzhou,17000.0,0.0,2369,,2023-06-14
Northwest China,Xinjiang,Urumqi,17100.0,0.0,2383,,2023-06-14
South China,Fujian,FUzhou,16500.0,0.0,2300,,2023-06-14
South China,Guangdong,Zhanjiang,16500.0,0.0,2300,,2023-06-14
South China,Guangdong,Huangpu,16500.0,0.0,2300,,2023-06-14
South China,Guangxi,Fangcheng,16500.0,0.0,2300,,2023-06-14
South China,Guangxi,Nanning,16500.0,0.0,2300,,2023-06-14
Southwest China,Sichuan,Chengdu,16600.0,0.0,2313,,2023-06-14
Southwest China,Yunnan,Kunming,17000.0,0.0,2369,,2023-06-14
Northeast China,Heilongjiang,Harbin,16700.0,0.0,2327,,2023-06-15
Northeast China,Jilin,Changchun,16650.0,0.0,2320,,2023-06-15
Northeast China,Liaoning,Shengyang,16600.0,0.0,2313,,2023-06-15
Northeast China,Liaoning,Dalian,16500.0,0.0,2299,,2023-06-15
North China,Hebei,Shijiazhuang,16500.0,0.0,2299,,2023-06-15
North China,Henan,Zhengzhou,16500.0,0.0,2299,,2023-06-15
North China,Shandong,Qingdao,16500.0,0.0,2299,,2023-06-15
North China,Tianjin,Tianjin,16500.0,0.0,2299,,2023-06-15
Central China,Hubei,Wuhan,16500.0,0.0,2299,,2023-06-15
Central China,Jiangxi,Nanchang,16500.0,0.0,2299,,2023-06-15
East China,Anhui,Hefei,16500.0,0.0,2299,,2023-06-15
East China,Jiangsu,Nanjing,16500.0,0.0,2299,,2023-06-15
East China,Shanghai,Shanghai,16500.0,0.0,2299,,2023-06-15
East China,Zhejiang,Ningbo,16500.0,0.0,2299,,2023-06-15
Northwest China,Gansu,Lanzhou,17000.0,0.0,2369,,2023-06-15
Northwest China,Xinjiang,Urumqi,17100.0,0.0,2383,,2023-06-15
South China,Fujian,FUzhou,16500.0,0.0,2299,,2023-06-15
South China,Guangdong,Zhanjiang,16500.0,0.0,2299,,2023-06-15
South China,Guangdong,Huangpu,16500.0,0.0,2299,,2023-06-15
South China,Guangxi,Fangcheng,16500.0,0.0,2299,,2023-06-15
South China,Guangxi,Nanning,16500.0,0.0,2299,,2023-06-15
Southwest China,Sichuan,Chengdu,16600.0,0.0,2313,,2023-06-15
Southwest China,Yunnan,Kunming,17000.0,0.0,2369,,2023-06-15
Northeast China,Heilongjiang,Harbin,16700.0,0.0,2345,,2023-06-16
Northeast China,Jilin,Changchun,16650.0,0.0,2338,,2023-06-16
Northeast China,Liaoning,Shengyang,16600.0,0.0,2331,,2023-06-16
Northeast China,Liaoning,Dalian,16500.0,0.0,2317,,2023-06-16
North China,Hebei,Shijiazhuang,16500.0,0.0,2317,,2023-06-16
North China,Henan,Zhengzhou,16500.0,0.0,2317,,2023-06-16
North China,Shandong,Qingdao,16500.0,0.0,2317,,2023-06-16
North China,Tianjin,Tianjin,16500.0,0.0,2317,,2023-06-16
Central China,Hubei,Wuhan,16500.0,0.0,2317,,2023-06-16
Central China,Jiangxi,Nanchang,16500.0,0.0,2317,,2023-06-16
East China,Anhui,Hefei,16500.0,0.0,2317,,2023-06-16
East China,Jiangsu,Nanjing,16500.0,0.0,2317,,2023-06-16
East China,Shanghai,Shanghai,16500.0,0.0,2317,,2023-06-16
East China,Zhejiang,Ningbo,16500.0,0.0,2317,,2023-06-16
Northwest China,Gansu,Lanzhou,17000.0,0.0,2387,,2023-06-16
Northwest China,Xinjiang,Urumqi,17100.0,0.0,2401,,2023-06-16
